ID товара,Наименование,Цена,Город,Промо цена,Ссылка
3444360,Батончик Диа-Веста Бон Здоровье от Природы с апельсином 30г,"26,50 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3444360/
1919761,Подушечки Sponge Bob амарантовые с шоколадной начинкой 220г,"178,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/1919761/
3444367,Батончик-мюсли Диа-Веста Vogue яблоко 32г,"26,50 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3444367/
3322321,Чипсы Дары Памира Boncocos кокосовые 250г,313 ₽,Москва и Московская область,,https://www.detmir.ru/product/index/id/3322321/
3286034,Орехи Семушка смесь орехов с клюквой 50г,"108,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3286034/
3728584,Снек Bob Snail Фруктово-ягодный яблочно-вишневый в темном бельгийском шоколаде без добавленного сахара 60г,"190,90 ₽",Москва и Московская область,"165,90 ₽",https://www.detmir.ru/product/index/id/3728584/
3286857,Снек Take a Bite паффы мультизлаковые вяленый томат-чили 30г,"77,30 ₽",Москва и Московская область,"65,90 ₽",https://www.detmir.ru/product/index/id/3286857/
3649410,Клубника Vitazine сублимированная целые ягоды 20г,305 ₽,Москва и Московская область,,https://www.detmir.ru/product/index/id/3649410/
3464051,Чипсы Яблоков грушевые 25г,"154,30 ₽",Москва и Московская область,"76,90 ₽",https://www.detmir.ru/product/index/id/3464051/
1919461,Хлебцы DiDi амарантовые с топинамбуром и луком без глютена 100г,"67,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/1919461/
3286817,Батончик Take a Bite Иммунитет орехово-фруктовый клюква-тыквенные семечки 45г,"113,30 ₽",Москва и Московская область,"79,90 ₽",https://www.detmir.ru/product/index/id/3286817/
3480616,Ядра Nutvill арахиса сырые 200г,"140,90 ₽",Москва и Московская область,"122,90 ₽",https://www.detmir.ru/product/index/id/3480616/
3426688,Батончик-мюсли Actifruit злаковый Клубника 24г,"25,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3426688/
3728585,Снек Bob Snail Фруктово-ягодный яблочно-клубничный в молочном бельгийском шоколаде без добавленного сахара 60г,"190,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3728585/
3277161,Чипсы NEWTON грушевые 25г,"157,90 ₽",Москва и Московская область,"125,90 ₽",https://www.detmir.ru/product/index/id/3277161/
3286065,Батончик Pikki мюсли яблоко-клюква 50г,"97,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3286065/
3491236,Снек кукурузный Honest Fields пицца 30г,"153,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3491236/
3286039,Орехи Семушка пекан очищенный 40г,"143,10 ₽",Москва и Московская область,"123,90 ₽",https://www.detmir.ru/product/index/id/3286039/
3335274,Батончик ПП ореховый фисташка 40г,"101,70 ₽",Москва и Московская область,"75,90 ₽",https://www.detmir.ru/product/index/id/3335274/
3649385,Чипсы MOjNO картофель-грибы в шиитаке-лук со сметаной 75г,"149,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3649385/
3418932,Козинак ПП арахисовый 40г,"54,90 ₽",Москва и Московская область,"40,90 ₽",https://www.detmir.ru/product/index/id/3418932/
3286066,Батончик Pikki диетический клюква-кешью 35г,"61,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3286066/
3277074,Снеки Зеленика сушеная тыква 50г,"172,90 ₽",Москва и Московская область,"129,90 ₽",https://www.detmir.ru/product/index/id/3277074/
3550046,Крекеры TRAWA от Get Health гречишные 160г,471 ₽,Москва и Московская область,409 ₽,https://www.detmir.ru/product/index/id/3550046/
3286820,Батончик Take a Bite Тонус орехово-фруктовый кумкват-лимон 45г,"113,30 ₽",Москва и Московская область,"79,90 ₽",https://www.detmir.ru/product/index/id/3286820/
3604599,Сушки Ого! мини на фруктозе 175г,"47,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3604599/
1919641,Батончики Умные сладости с кокосовой начинкой в глазури 20г,"27,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/1919641/
3433307,Чипсы DrKorner цельнозерновые кукурузно-рисовые с горошком фасолью и киноа 50г,"48,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3433307/
3444369,Батончик Диа-Веста Зарядись в шоколаде 50г,"37,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3444369/
3296388,Снеки Biosaurus органические кукурузные с морской солью 50г,"184,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3296388/
